"","south.Species","south.Camr_Nm","south.Latitud","south.Longitd","na.rm"
"8339","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8340","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8341","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8342","Pecari tajacu","PILA01",9.0539,-82.9876,TRUE
"8343","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8344","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8345","Pecari tajacu","PILA01",9.0539,-82.9876,TRUE
"8346","Pecari tajacu","PILA01",9.0539,-82.9876,TRUE
"8347","Tapirus bairdii","PILA01",9.0539,-82.9876,TRUE
"8348","Leopardus pardalis","PILA01",9.0539,-82.9876,TRUE
"8349","Leopardus pardalis","PILA01",9.0539,-82.9876,TRUE
"8350","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8351","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8352","Pecari tajacu","PILA01",9.0539,-82.9876,TRUE
"8353","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8354","Pecari tajacu","PILA01",9.0539,-82.9876,TRUE
"8355","Pecari tajacu","PILA01",9.0539,-82.9876,TRUE
"8356","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8357","Leopardus pardalis","PILA01",9.0539,-82.9876,TRUE
"8358","Dasyprocta punctata","PILA01",9.0539,-82.9876,TRUE
"8359","Leopardus pardalis","PILA01",9.0539,-82.9876,TRUE
"8360","Tapirus bairdii","PILA01",9.0539,-82.9876,TRUE
"8361","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8362","Leopardus pardalis","PILA01",9.0539,-82.9876,TRUE
"8363","Leopardus pardalis","PILA01",9.0539,-82.9876,TRUE
"8364","Pecari tajacu","PILA01",9.0539,-82.9876,TRUE
"8365","Leopardus pardalis","PILA01",9.0539,-82.9876,TRUE
"8366","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8367","Tapirus bairdii","PILA01",9.0539,-82.9876,TRUE
"8368","Pecari tajacu","PILA01",9.0539,-82.9876,TRUE
"8369","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8370","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8371","Eira barbara","PILA01",9.0539,-82.9876,TRUE
"8372","Puma concolor","PILA01",9.0539,-82.9876,TRUE
"8373","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8374","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8375","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8376","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8377","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8378","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8379","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8380","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8381","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8382","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8383","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8384","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8385","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8386","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8387","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8388","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8389","Canis latrans","PILA01",9.0539,-82.9876,TRUE
"8390","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8391","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8392","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8393","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8394","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8395","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8396","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8397","Canis latrans","PILA01",9.0539,-82.9876,TRUE
"8398","Pecari tajacu","PILA01",9.0539,-82.9876,TRUE
"8399","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8400","Canis latrans","PILA01",9.0539,-82.9876,TRUE
"8401","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8402","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8403","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8404","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8405","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8406","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8407","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8408","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8409","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8410","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8411","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8412","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8413","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8414","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8415","Tapirus bairdii","PILA01",9.0539,-82.9876,TRUE
"8416","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8417","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8418","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8419","Leopardus pardalis","PILA01",9.0539,-82.9876,TRUE
"8420","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8421","Canis latrans","PILA01",9.0539,-82.9876,TRUE
"8422","Puma concolor","PILA01",9.0539,-82.9876,TRUE
"8423","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8424","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8425","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8426","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8427","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8428","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8429","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8430","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8431","Pecari tajacu","PILA01",9.0539,-82.9876,TRUE
"8432","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8433","Puma concolor","PILA01",9.0539,-82.9876,TRUE
"8434","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8435","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8436","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8437","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8438","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8439","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8440","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8441","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8442","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8443","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8444","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8445","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8446","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8447","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8448","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8449","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8450","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8451","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8452","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8453","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8454","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8455","Conepatus semistriatus","PILA01",9.0539,-82.9876,TRUE
"8456","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8457","Eira barbara","PILA01",9.0539,-82.9876,TRUE
"8458","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8459","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8460","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8461","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8462","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8463","Pecari tajacu","PILA01",9.0539,-82.9876,TRUE
"8464","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8465","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8466","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8467","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8468","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8469","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8470","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8471","Canis latrans","PILA01",9.0539,-82.9876,TRUE
"8472","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8473","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8474","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8475","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8476","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8477","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8478","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8479","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8480","Pecari tajacu","PILA01",9.0539,-82.9876,TRUE
"8481","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8482","Pecari tajacu","PILA01",9.0539,-82.9876,TRUE
"8483","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8484","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8485","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8486","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8487","Canis latrans","PILA01",9.0539,-82.9876,TRUE
"8488","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8489","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8490","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8491","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8492","Nasua narica","PILA01",9.0539,-82.9876,TRUE
"8493","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8494","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8495","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8496","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8497","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8498","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8499","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8500","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8501","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8502","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8503","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8504","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8505","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8506","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8507","Leopardus pardalis","PILA01",9.0539,-82.9876,TRUE
"8508","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8509","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8510","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8511","Tapirus bairdii","PILA01",9.0539,-82.9876,TRUE
"8512","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8513","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8514","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8515","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8516","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8517","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8518","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8519","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8520","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8521","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8522","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8523","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8524","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8525","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8526","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8527","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8528","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8529","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8530","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8531","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8532","Eira barbara","PILA01",9.0539,-82.9876,TRUE
"8533","Leopardus pardalis","PILA01",9.0539,-82.9876,TRUE
"8534","Puma concolor","PILA01",9.0539,-82.9876,TRUE
"8535","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8536","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8537","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8538","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8539","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8540","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8541","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8542","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8543","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8544","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8545","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8546","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8547","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8548","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8549","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8550","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8551","Pecari tajacu","PILA01",9.0539,-82.9876,TRUE
"8552","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8553","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8554","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8555","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8556","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8557","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8558","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8559","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8560","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8561","Eira barbara","PILA01",9.0539,-82.9876,TRUE
"8562","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8563","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8564","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8565","Eira barbara","PILA01",9.0539,-82.9876,TRUE
"8566","Puma concolor","PILA01",9.0539,-82.9876,TRUE
"8567","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8568","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8569","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8570","Eira barbara","PILA01",9.0539,-82.9876,TRUE
"8571","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8572","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8573","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8574","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8575","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8576","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8577","Conepatus semistriatus","PILA01",9.0539,-82.9876,TRUE
"8578","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8579","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8580","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8581","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8582","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8583","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8584","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8585","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8586","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8587","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8588","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8589","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8590","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8591","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8592","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8593","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8594","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8595","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8596","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8597","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8598","Nasua narica","PILA01",9.0539,-82.9876,TRUE
"8599","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8600","Nasua narica","PILA01",9.0539,-82.9876,TRUE
"8601","Nasua narica","PILA01",9.0539,-82.9876,TRUE
"8602","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8603","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8604","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8605","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8606","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8607","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8608","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8609","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8610","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8611","Eira barbara","PILA01",9.0539,-82.9876,TRUE
"8612","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8613","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8614","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8615","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8616","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8617","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8618","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8619","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8620","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8621","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8622","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8623","Tapirus bairdii","PILA01",9.0539,-82.9876,TRUE
"8624","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8625","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8626","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8627","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8628","Eira barbara","PILA01",9.0539,-82.9876,TRUE
"8629","Tapirus bairdii","PILA01",9.0539,-82.9876,TRUE
"8630","Eira barbara","PILA01",9.0539,-82.9876,TRUE
"8631","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8632","Nasua narica","PILA01",9.0539,-82.9876,TRUE
"8633","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8634","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8635","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8636","Nasua narica","PILA01",9.0539,-82.9876,TRUE
"8637","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8638","Nasua narica","PILA01",9.0539,-82.9876,TRUE
"8639","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8640","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8641","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8642","Leopardus pardalis","PILA01",9.0539,-82.9876,TRUE
"8643","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8644","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8645","Eira barbara","PILA01",9.0539,-82.9876,TRUE
"8646","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8647","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8648","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8649","Eira barbara","PILA01",9.0539,-82.9876,TRUE
"8650","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8651","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8652","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8653","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8654","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8655","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8656","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8657","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8658","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8659","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8660","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8661","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8662","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8663","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8664","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8665","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8666","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8667","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8668","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8669","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8670","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8671","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8672","Eira barbara","PILA01",9.0539,-82.9876,TRUE
"8673","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8674","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8675","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8676","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8677","Eira barbara","PILA01",9.0539,-82.9876,TRUE
"8678","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8679","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8680","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8681","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8682","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8683","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8684","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8685","Eira barbara","PILA01",9.0539,-82.9876,TRUE
"8686","Eira barbara","PILA01",9.0539,-82.9876,TRUE
"8687","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8688","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8689","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8690","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8691","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8692","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8693","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8694","Leopardus pardalis","PILA01",9.0539,-82.9876,TRUE
"8695","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8696","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8697","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8698","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8699","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8700","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8701","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8702","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8703","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8704","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8705","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8706","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8707","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8708","Leopardus pardalis","PILA01",9.0539,-82.9876,TRUE
"8709","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8710","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8711","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8712","Tapirus bairdii","PILA01",9.0539,-82.9876,TRUE
"8713","Tapirus bairdii","PILA01",9.0539,-82.9876,TRUE
"8714","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8715","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8716","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8717","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8718","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8719","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8720","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8721","Nasua narica","PILA01",9.0539,-82.9876,TRUE
"8722","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8723","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8724","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8725","Eira barbara","PILA01",9.0539,-82.9876,TRUE
"8726","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8727","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8728","Eira barbara","PILA01",9.0539,-82.9876,TRUE
"8729","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8730","Eira barbara","PILA01",9.0539,-82.9876,TRUE
"8731","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8732","Puma concolor","PILA01",9.0539,-82.9876,TRUE
"8733","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8734","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8735","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8736","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8737","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8738","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8739","Conepatus semistriatus","PILA01",9.0539,-82.9876,TRUE
"8740","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8741","Panthera onca","PILA01",9.0539,-82.9876,TRUE
"8742","Eira barbara","PILA01",9.0539,-82.9876,TRUE
"8743","Didelphis marsupialis","PILA01",9.0539,-82.9876,TRUE
"8744","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8745","Eira barbara","PILA01",9.0539,-82.9876,TRUE
"8746","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
"8747","Cuniculus paca","PILA01",9.0539,-82.9876,TRUE
